customer_id,signup_date,location_id,age_band,gender,customer_persona,preferred_sport,marketing_consent
CUST000355,2025-08-07,LOC001,18-24,Women,Performance Athlete,Multi-Sport,False
CUST000356,2023-04-01,LOC001,18-24,Men,Urban Runner,Running,True
CUST000357,2024-09-07,LOC006,25-34,Men,Urban Runner,Running,True
CUST000358,2023-09-19,LOC011,35-44,Women,Performance Athlete,Running,False
CUST000359,2024-09-07,LOC001,18-24,Women,Studio Regular,Pilates,True
CUST000360,2023-06-22,LOC004,35-44,Men,Outdoor Explorer,Hiking,False
CUST000361,2025-09-25,LOC014,25-34,Women,Outdoor Explorer,Trail,False
CUST000362,2025-04-18,LOC001,18-24,Men,Active Lifestyle,Gym,True
CUST000363,2025-12-25,LOC001,35-44,Men,Studio Regular,Pilates,True
CUST000364,2024-01-13,LOC005,35-44,Women,Urban Runner,Running,True
CUST000365,2025-08-15,LOC010,25-34,Women,Urban Runner,Running,True
CUST000366,2024-11-26,LOC014,35-44,Women,Active Lifestyle,Multi-Sport,False
CUST000367,2024-07-13,LOC009,25-34,Men,Outdoor Explorer,Hiking,False
CUST000368,2023-04-28,LOC013,25-34,Men,Active Lifestyle,Pilates,True
CUST000369,2025-05-28,LOC004,25-34,Women,Active Lifestyle,Hiking,True
CUST000370,2024-09-29,LOC013,25-34,Non-Binary / Other,Active Lifestyle,Running,True
CUST000371,2024-06-04,LOC010,25-34,Women,Urban Runner,Running,True
CUST000372,2023-12-26,LOC014,18-24,Men,Active Lifestyle,Gym,True
CUST000373,2024-01-06,LOC014,18-24,Women,Studio Regular,Gym,True
CUST000374,2024-12-17,LOC013,25-34,Women,Active Lifestyle,Running,True
CUST000375,2025-06-10,LOC001,25-34,Women,Outdoor Explorer,Multi-Sport,True
CUST000376,2024-08-10,LOC013,35-44,Women,Urban Runner,Gym,True
CUST000377,2025-02-28,LOC006,18-24,Women,Studio Regular,Multi-Sport,True
CUST000378,2025-09-21,LOC004,25-34,Men,Outdoor Explorer,Hiking,True
CUST000379,2024-01-14,LOC013,45-54,Men,Studio Regular,Running,True
CUST000380,2023-10-17,LOC014,35-44,Men,Outdoor Explorer,Hiking,True
CUST000381,2025-06-09,LOC002,45-54,Men,Outdoor Explorer,Hiking,False
CUST000382,2023-03-21,LOC014,18-24,Women,Urban Runner,Running,False
CUST000383,2025-05-01,LOC005,35-44,Women,Active Lifestyle,Gym,True
CUST000384,2023-04-10,LOC001,18-24,Women,Studio Regular,Running,False
CUST000385,2025-07-06,LOC009,25-34,Men,Active Lifestyle,Gym,True
CUST000386,2024-09-29,LOC006,35-44,Women,Active Lifestyle,Multi-Sport,False
CUST000387,2025-09-11,LOC004,45-54,Non-Binary / Other,Performance Athlete,Trail,True
CUST000388,2025-02-19,LOC014,25-34,Men,Urban Runner,Gym,False
CUST000389,2025-01-15,LOC006,25-34,Women,Performance Athlete,Running,True
CUST000390,2025-11-26,LOC008,25-34,Women,Outdoor Explorer,Multi-Sport,True
CUST000391,2023-02-08,LOC008,45-54,Men,Urban Runner,Running,False
CUST000392,2024-10-17,LOC011,45-54,Women,Active Lifestyle,Gym,True
CUST000393,2025-11-02,LOC013,55+,Women,Outdoor Explorer,Hiking,True
CUST000394,2023-05-22,LOC004,25-34,Men,Active Lifestyle,Pilates,True
CUST000395,2025-09-29,LOC010,45-54,Women,Studio Regular,Pilates,True
CUST000396,2023-04-18,LOC004,35-44,Women,Active Lifestyle,Pilates,True
CUST000397,2025-05-12,LOC009,25-34,Women,Performance Athlete,Running,True
CUST000398,2023-04-06,LOC008,25-34,Men,Active Lifestyle,Trail,True
CUST000399,2024-11-05,LOC007,45-54,Women,Active Lifestyle,Running,False
CUST000400,2025-05-12,LOC008,35-44,Women,Active Lifestyle,Multi-Sport,True
CUST000401,2025-10-05,LOC012,55+,Men,Active Lifestyle,Pilates,True
CUST000402,2024-12-29,LOC011,55+,Women,Performance Athlete,Running,True
CUST000403,2025-01-05,LOC012,25-34,Men,Studio Regular,Pilates,False
CUST000404,2025-07-13,LOC003,55+,Women,Urban Runner,Running,False
CUST000405,2025-09-15,LOC006,45-54,Women,Studio Regular,Pilates,False
CUST000406,2025-12-25,LOC004,25-34,Men,Urban Runner,Running,True
CUST000407,2025-07-09,LOC012,35-44,Men,Urban Runner,Multi-Sport,True
CUST000408,2023-04-11,LOC005,35-44,Women,Performance Athlete,Running,False
CUST000409,2025-09-10,LOC001,35-44,Women,Urban Runner,Running,True
CUST000410,2025-03-18,LOC008,25-34,Women,Performance Athlete,Running,True
CUST000411,2025-01-31,LOC008,18-24,Women,Urban Runner,Running,True
CUST000412,2025-02-01,LOC008,55+,Women,Urban Runner,Running,True
CUST000413,2024-03-27,LOC001,35-44,Men,Active Lifestyle,Running,False
CUST000414,2024-01-25,LOC012,35-44,Women,Outdoor Explorer,Hiking,False
CUST000415,2025-06-25,LOC001,35-44,Non-Binary / Other,Performance Athlete,Trail,False
CUST000416,2025-04-24,LOC013,18-24,Women,Outdoor Explorer,Trail,False
CUST000417,2025-07-30,LOC013,18-24,Women,Urban Runner,Running,False
CUST000418,2023-01-02,LOC011,25-34,Men,Outdoor Explorer,Trail,True
CUST000419,2023-10-11,LOC008,18-24,Women,Active Lifestyle,Pilates,False
CUST000420,2025-06-30,LOC012,25-34,Men,Urban Runner,Trail,False
CUST000421,2024-10-21,LOC011,45-54,Men,Active Lifestyle,Hiking,True
CUST000422,2025-01-21,LOC014,45-54,Women,Urban Runner,Running,True
CUST000423,2025-10-08,LOC011,55+,Women,Active Lifestyle,Multi-Sport,True
CUST000424,2025-08-30,LOC011,25-34,Men,Active Lifestyle,Gym,False
CUST000425,2025-01-14,LOC013,18-24,Women,Urban Runner,Running,True
CUST000426,2024-01-19,LOC012,18-24,Women,Urban Runner,Pilates,True
CUST000427,2025-02-25,LOC005,45-54,Men,Performance Athlete,Trail,False
CUST000428,2023-03-17,LOC001,35-44,Women,Studio Regular,Pilates,True
CUST000429,2024-03-21,LOC004,35-44,Women,Active Lifestyle,Hiking,False
CUST000430,2023-11-05,LOC004,18-24,Men,Outdoor Explorer,Hiking,True
CUST000431,2025-06-06,LOC004,45-54,Women,Active Lifestyle,Trail,True
CUST000432,2024-04-30,LOC009,25-34,Women,Outdoor Explorer,Hiking,True
CUST000433,2025-08-14,LOC007,45-54,Women,Studio Regular,Multi-Sport,True
CUST000434,2023-12-27,LOC014,25-34,Women,Urban Runner,Pilates,True
CUST000435,2023-12-25,LOC012,35-44,Women,Outdoor Explorer,Trail,True
CUST000436,2023-02-03,LOC008,25-34,Women,Active Lifestyle,Pilates,True
CUST000437,2024-04-08,LOC013,45-54,Women,Studio Regular,Gym,True
CUST000438,2024-09-15,LOC004,25-34,Men,Studio Regular,Pilates,False
CUST000439,2024-03-28,LOC001,45-54,Men,Active Lifestyle,Trail,True
CUST000440,2023-08-04,LOC011,35-44,Men,Outdoor Explorer,Multi-Sport,False
CUST000441,2025-05-25,LOC007,45-54,Women,Urban Runner,Running,True
CUST000442,2023-03-26,LOC007,25-34,Men,Urban Runner,Pilates,True
CUST000443,2025-10-14,LOC001,55+,Men,Urban Runner,Running,True
CUST000444,2023-09-02,LOC007,25-34,Women,Active Lifestyle,Running,True
CUST000445,2024-10-21,LOC005,18-24,Men,Urban Runner,Running,False
CUST000446,2024-12-30,LOC005,45-54,Women,Studio Regular,Pilates,True
CUST000447,2023-03-01,LOC009,55+,Women,Active Lifestyle,Hiking,True
CUST000448,2025-04-08,LOC003,25-34,Women,Active Lifestyle,Gym,False
CUST000449,2025-10-22,LOC012,25-34,Women,Urban Runner,Multi-Sport,True
CUST000450,2024-03-18,LOC010,18-24,Men,Active Lifestyle,Multi-Sport,True
CUST000451,2023-01-03,LOC010,35-44,Men,Outdoor Explorer,Trail,True
CUST000452,2024-06-20,LOC001,35-44,Women,Studio Regular,Gym,True
CUST000453,2025-12-15,LOC009,35-44,Men,Urban Runner,Running,False
CUST000454,2025-12-19,LOC003,45-54,Men,Studio Regular,Pilates,False
CUST000455,2025-11-11,LOC009,25-34,Women,Outdoor Explorer,Hiking,True
CUST000456,2024-01-29,LOC013,25-34,Men,Studio Regular,Running,True
CUST000457,2023-01-06,LOC001,18-24,Women,Active Lifestyle,Gym,True
CUST000458,2024-04-30,LOC006,25-34,Men,Studio Regular,Hiking,True
CUST000459,2025-05-03,LOC007,55+,Women,Performance Athlete,Running,True
CUST000460,2025-08-06,LOC004,18-24,Men,Active Lifestyle,Gym,True
CUST000461,2024-01-30,LOC004,18-24,Women,Urban Runner,Running,True
CUST000462,2024-11-17,LOC001,45-54,Women,Outdoor Explorer,Hiking,True
CUST000463,2025-11-14,LOC008,25-34,Women,Studio Regular,Pilates,False
CUST000464,2025-09-11,LOC001,25-34,Men,Studio Regular,Pilates,False
CUST000465,2023-07-21,LOC009,25-34,Men,Active Lifestyle,Multi-Sport,True
CUST000466,2024-02-09,LOC004,18-24,Women,Active Lifestyle,Pilates,True
CUST000467,2024-09-02,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST000468,2023-08-31,LOC009,45-54,Women,Performance Athlete,Gym,True
CUST000469,2024-03-09,LOC013,25-34,Women,Active Lifestyle,Hiking,True
CUST000470,2025-05-04,LOC008,35-44,Women,Urban Runner,Running,True
CUST000471,2025-03-02,LOC011,45-54,Men,Urban Runner,Running,False
CUST000472,2025-01-05,LOC013,35-44,Men,Urban Runner,Hiking,True
CUST000473,2024-07-23,LOC001,18-24,Men,Urban Runner,Running,False
CUST000474,2023-10-19,LOC004,25-34,Men,Active Lifestyle,Multi-Sport,False
CUST000475,2025-01-14,LOC001,55+,Men,Urban Runner,Gym,True
CUST000476,2024-02-06,LOC002,55+,Men,Outdoor Explorer,Pilates,True
CUST000477,2024-02-08,LOC005,45-54,Women,Urban Runner,Running,True
CUST000478,2024-04-30,LOC008,55+,Women,Active Lifestyle,Pilates,True
CUST000479,2025-03-13,LOC004,18-24,Women,Outdoor Explorer,Hiking,True
CUST000480,2025-01-30,LOC002,55+,Men,Outdoor Explorer,Multi-Sport,False
CUST000481,2023-03-17,LOC001,45-54,Women,Active Lifestyle,Running,True
CUST000482,2024-12-12,LOC013,25-34,Women,Studio Regular,Gym,True
CUST000483,2023-11-28,LOC011,25-34,Women,Urban Runner,Running,True
CUST000484,2024-12-24,LOC013,35-44,Women,Performance Athlete,Hiking,True
CUST000485,2025-05-22,LOC012,45-54,Men,Performance Athlete,Trail,True
CUST000486,2024-10-30,LOC004,55+,Men,Active Lifestyle,Gym,False
CUST000487,2024-05-01,LOC007,55+,Women,Urban Runner,Running,True
CUST000488,2025-07-21,LOC011,18-24,Women,Performance Athlete,Gym,True
CUST000489,2025-05-20,LOC005,25-34,Women,Urban Runner,Running,True
CUST000490,2023-12-11,LOC002,35-44,Women,Urban Runner,Hiking,True
CUST000491,2023-07-28,LOC009,18-24,Men,Outdoor Explorer,Hiking,False
CUST000492,2023-04-18,LOC004,35-44,Women,Performance Athlete,Running,False
CUST000493,2025-07-17,LOC008,18-24,Men,Outdoor Explorer,Hiking,True
CUST000494,2025-08-05,LOC001,18-24,Men,Urban Runner,Running,True
CUST000495,2025-08-09,LOC014,25-34,Non-Binary / Other,Performance Athlete,Trail,True
CUST000496,2025-12-07,LOC001,25-34,Women,Studio Regular,Gym,True
CUST000497,2024-04-21,LOC001,25-34,Women,Urban Runner,Running,True
CUST000498,2023-10-31,LOC009,35-44,Women,Urban Runner,Running,True
CUST000499,2024-03-24,LOC007,35-44,Women,Urban Runner,Running,True
CUST000500,2024-06-24,LOC011,25-34,Women,Urban Runner,Running,False
CUST000501,2024-09-20,LOC014,35-44,Men,Outdoor Explorer,Hiking,True
CUST000502,2024-11-24,LOC003,25-34,Women,Outdoor Explorer,Hiking,True
CUST000503,2025-08-30,LOC001,45-54,Women,Outdoor Explorer,Hiking,True
CUST000504,2023-01-10,LOC004,45-54,Men,Performance Athlete,Running,True
CUST000505,2025-12-05,LOC004,35-44,Men,Studio Regular,Gym,True
CUST000506,2025-12-09,LOC010,35-44,Men,Urban Runner,Gym,False
CUST000507,2024-02-23,LOC007,55+,Women,Urban Runner,Gym,True
CUST000508,2024-05-17,LOC001,45-54,Men,Urban Runner,Running,True
CUST000509,2024-09-24,LOC014,35-44,Women,Studio Regular,Pilates,True
CUST000510,2025-10-18,LOC009,25-34,Women,Active Lifestyle,Hiking,True
CUST000511,2024-11-11,LOC004,35-44,Women,Performance Athlete,Running,False
CUST000512,2024-06-24,LOC003,35-44,Women,Active Lifestyle,Running,True
CUST000513,2023-05-17,LOC001,45-54,Men,Urban Runner,Running,True
CUST000514,2024-03-30,LOC008,55+,Women,Urban Runner,Running,True
CUST000515,2023-05-22,LOC009,45-54,Men,Outdoor Explorer,Hiking,True
CUST000516,2025-05-15,LOC002,45-54,Women,Studio Regular,Pilates,True
CUST000517,2023-06-19,LOC014,25-34,Men,Urban Runner,Running,True
CUST000518,2024-02-26,LOC011,55+,Men,Performance Athlete,Pilates,False
CUST000519,2023-05-19,LOC002,35-44,Women,Studio Regular,Running,False
CUST000520,2025-03-24,LOC011,35-44,Non-Binary / Other,Studio Regular,Gym,False
CUST000521,2024-01-17,LOC005,35-44,Men,Performance Athlete,Running,False
CUST000522,2025-06-19,LOC005,18-24,Women,Urban Runner,Running,True
CUST000523,2024-05-29,LOC008,35-44,Men,Outdoor Explorer,Hiking,True
CUST000524,2024-06-14,LOC010,35-44,Women,Performance Athlete,Running,False
CUST000525,2024-01-26,LOC013,25-34,Men,Urban Runner,Trail,True
CUST000526,2023-01-15,LOC001,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST000527,2024-03-23,LOC011,45-54,Men,Active Lifestyle,Running,True
CUST000528,2025-08-07,LOC001,18-24,Women,Urban Runner,Running,True
CUST000529,2024-05-28,LOC013,25-34,Men,Active Lifestyle,Multi-Sport,True
CUST000530,2024-01-06,LOC009,25-34,Women,Outdoor Explorer,Hiking,True
CUST000531,2023-09-27,LOC005,25-34,Women,Urban Runner,Running,False
CUST000532,2023-11-06,LOC011,25-34,Women,Urban Runner,Running,True
CUST000533,2023-09-06,LOC004,45-54,Men,Active Lifestyle,Trail,True
CUST000534,2024-06-07,LOC013,18-24,Men,Urban Runner,Running,True
CUST000535,2024-08-07,LOC002,35-44,Men,Urban Runner,Running,False
CUST000536,2025-01-20,LOC002,18-24,Women,Active Lifestyle,Running,False
CUST000537,2025-07-05,LOC001,25-34,Women,Outdoor Explorer,Trail,True
CUST000538,2023-06-21,LOC014,45-54,Men,Urban Runner,Multi-Sport,True
CUST000539,2024-04-30,LOC013,35-44,Men,Urban Runner,Running,False
CUST000540,2025-06-06,LOC008,55+,Women,Urban Runner,Pilates,False
CUST000541,2023-04-02,LOC008,25-34,Women,Outdoor Explorer,Multi-Sport,True
CUST000542,2023-08-07,LOC008,25-34,Women,Outdoor Explorer,Trail,True
CUST000543,2025-03-23,LOC007,55+,Men,Urban Runner,Running,False
CUST000544,2024-12-27,LOC008,35-44,Men,Active Lifestyle,Hiking,True
CUST000545,2023-05-18,LOC007,18-24,Women,Active Lifestyle,Pilates,True
CUST000546,2024-01-12,LOC007,55+,Men,Outdoor Explorer,Hiking,True
CUST000547,2023-08-20,LOC008,35-44,Men,Active Lifestyle,Gym,True
CUST000548,2023-02-20,LOC004,45-54,Men,Urban Runner,Running,False
CUST000549,2024-05-07,LOC008,18-24,Men,Performance Athlete,Gym,False
CUST000550,2025-05-01,LOC013,25-34,Women,Active Lifestyle,Running,True
CUST000551,2024-01-01,LOC004,25-34,Men,Active Lifestyle,Hiking,False
CUST000552,2024-06-09,LOC014,35-44,Women,Outdoor Explorer,Hiking,True
CUST000553,2025-05-24,LOC001,35-44,Men,Active Lifestyle,Running,False
CUST000554,2025-06-20,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST000555,2024-05-12,LOC013,18-24,Men,Urban Runner,Gym,True
CUST000556,2025-10-13,LOC007,18-24,Women,Active Lifestyle,Trail,True
CUST000557,2025-06-22,LOC005,25-34,Women,Active Lifestyle,Multi-Sport,False
CUST000558,2024-02-03,LOC005,45-54,Women,Studio Regular,Pilates,True
CUST000559,2025-11-30,LOC006,55+,Men,Studio Regular,Multi-Sport,True
CUST000560,2023-11-07,LOC007,35-44,Men,Urban Runner,Running,True
CUST000561,2023-03-07,LOC003,35-44,Men,Urban Runner,Running,False
CUST000562,2025-11-22,LOC012,45-54,Women,Performance Athlete,Multi-Sport,True
CUST000563,2025-08-30,LOC009,35-44,Women,Outdoor Explorer,Hiking,True
CUST000564,2025-04-13,LOC011,55+,Men,Urban Runner,Running,False
CUST000565,2024-10-04,LOC009,25-34,Women,Urban Runner,Multi-Sport,True
CUST000566,2025-07-30,LOC001,35-44,Women,Urban Runner,Running,False
CUST000567,2025-12-09,LOC009,18-24,Men,Studio Regular,Gym,True
CUST000568,2025-08-06,LOC013,18-24,Women,Urban Runner,Running,True
CUST000569,2025-11-09,LOC012,35-44,Men,Studio Regular,Gym,True
CUST000570,2025-03-25,LOC012,45-54,Women,Urban Runner,Running,False
CUST000571,2025-07-15,LOC009,25-34,Women,Urban Runner,Gym,True
CUST000572,2025-03-21,LOC007,35-44,Men,Urban Runner,Running,False
CUST000573,2024-03-20,LOC009,55+,Men,Active Lifestyle,Gym,True
CUST000574,2024-04-11,LOC006,18-24,Women,Studio Regular,Pilates,True
CUST000575,2023-09-22,LOC013,18-24,Men,Outdoor Explorer,Hiking,False
CUST000576,2024-07-30,LOC004,18-24,Women,Active Lifestyle,Multi-Sport,True
CUST000577,2025-05-05,LOC014,18-24,Men,Active Lifestyle,Running,True
CUST000578,2025-01-31,LOC004,35-44,Women,Studio Regular,Running,False
CUST000579,2024-02-17,LOC011,45-54,Non-Binary / Other,Performance Athlete,Gym,False
CUST000580,2023-09-05,LOC005,35-44,Women,Urban Runner,Running,False
CUST000581,2025-10-26,LOC014,25-34,Women,Active Lifestyle,Hiking,True
CUST000582,2023-03-13,LOC011,45-54,Men,Studio Regular,Gym,True
CUST000583,2023-06-04,LOC006,25-34,Women,Performance Athlete,Running,True
CUST000584,2024-09-25,LOC001,45-54,Women,Outdoor Explorer,Hiking,True
CUST000585,2024-12-16,LOC001,35-44,Women,Active Lifestyle,Gym,True
CUST000586,2025-07-31,LOC014,25-34,Men,Urban Runner,Pilates,False
CUST000587,2023-09-04,LOC001,25-34,Women,Urban Runner,Hiking,True
CUST000588,2025-08-12,LOC012,18-24,Men,Urban Runner,Running,True
CUST000589,2024-02-18,LOC004,45-54,Women,Urban Runner,Running,True
CUST000590,2025-03-16,LOC003,25-34,Men,Urban Runner,Running,True
CUST000591,2024-01-17,LOC004,25-34,Women,Urban Runner,Running,True
CUST000592,2023-07-22,LOC001,25-34,Women,Active Lifestyle,Hiking,True
CUST000593,2025-12-01,LOC009,25-34,Men,Studio Regular,Multi-Sport,True
CUST000594,2025-08-12,LOC002,18-24,Men,Outdoor Explorer,Hiking,True
CUST000595,2024-10-29,LOC002,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST000596,2023-05-23,LOC008,45-54,Men,Studio Regular,Pilates,True
CUST000597,2023-10-21,LOC007,25-34,Women,Outdoor Explorer,Trail,True
CUST000598,2024-03-26,LOC001,35-44,Women,Active Lifestyle,Gym,False
CUST000599,2024-03-10,LOC005,35-44,Women,Studio Regular,Pilates,False
CUST000600,2025-06-22,LOC001,18-24,Men,Studio Regular,Hiking,True
CUST000601,2024-11-12,LOC011,18-24,Women,Urban Runner,Running,True
CUST000602,2023-07-30,LOC012,35-44,Women,Outdoor Explorer,Trail,True
CUST000603,2025-09-17,LOC001,35-44,Women,Active Lifestyle,Pilates,False
CUST000604,2024-12-26,LOC011,35-44,Men,Urban Runner,Running,False
CUST000605,2024-01-20,LOC001,25-34,Men,Urban Runner,Running,False
CUST000606,2025-02-08,LOC003,55+,Women,Performance Athlete,Running,True
CUST000607,2024-07-20,LOC011,18-24,Men,Urban Runner,Multi-Sport,True
CUST000608,2023-08-05,LOC008,35-44,Women,Outdoor Explorer,Trail,False
CUST000609,2025-07-04,LOC009,25-34,Women,Outdoor Explorer,Trail,True
CUST000610,2025-09-26,LOC001,35-44,Women,Performance Athlete,Trail,False
CUST000611,2023-01-26,LOC008,35-44,Women,Studio Regular,Gym,True
CUST000612,2024-01-31,LOC008,35-44,Women,Urban Runner,Running,True
CUST000613,2025-08-11,LOC012,35-44,Non-Binary / Other,Urban Runner,Trail,True
CUST000614,2025-01-24,LOC001,35-44,Men,Urban Runner,Running,True
CUST000615,2025-10-07,LOC012,25-34,Women,Studio Regular,Pilates,True
CUST000616,2024-08-26,LOC012,35-44,Men,Outdoor Explorer,Multi-Sport,False
CUST000617,2023-07-04,LOC004,35-44,Men,Outdoor Explorer,Trail,True
CUST000618,2025-02-22,LOC013,35-44,Women,Urban Runner,Running,False
CUST000619,2023-01-28,LOC011,35-44,Women,Active Lifestyle,Gym,True
CUST000620,2024-07-11,LOC009,25-34,Women,Urban Runner,Pilates,False
CUST000621,2023-02-12,LOC008,25-34,Women,Active Lifestyle,Hiking,True
CUST000622,2023-10-23,LOC003,18-24,Men,Active Lifestyle,Multi-Sport,False
CUST000623,2024-09-22,LOC001,25-34,Women,Active Lifestyle,Running,True
CUST000624,2023-02-15,LOC014,45-54,Women,Outdoor Explorer,Trail,True
CUST000625,2023-08-05,LOC011,45-54,Non-Binary / Other,Performance Athlete,Running,True
CUST000626,2025-01-27,LOC002,18-24,Women,Active Lifestyle,Gym,True
CUST000627,2025-04-26,LOC012,35-44,Women,Active Lifestyle,Multi-Sport,True
CUST000628,2025-01-20,LOC007,25-34,Men,Outdoor Explorer,Hiking,True
CUST000629,2024-09-29,LOC013,25-34,Women,Urban Runner,Hiking,True
CUST000630,2024-10-23,LOC012,35-44,Women,Outdoor Explorer,Hiking,False
CUST000631,2024-05-06,LOC001,25-34,Women,Urban Runner,Running,False
CUST000632,2024-07-10,LOC013,55+,Men,Urban Runner,Running,True
CUST000633,2025-03-14,LOC001,45-54,Men,Outdoor Explorer,Trail,True
CUST000634,2025-03-28,LOC004,25-34,Men,Urban Runner,Running,True
CUST000635,2024-12-02,LOC009,25-34,Men,Active Lifestyle,Gym,True
CUST000636,2023-03-26,LOC005,55+,Women,Active Lifestyle,Multi-Sport,True
CUST000637,2025-03-01,LOC004,25-34,Men,Urban Runner,Running,False
CUST000638,2025-05-09,LOC009,55+,Men,Active Lifestyle,Pilates,True
CUST000639,2023-03-11,LOC004,35-44,Women,Studio Regular,Multi-Sport,False
CUST000640,2025-02-26,LOC007,25-34,Women,Studio Regular,Pilates,True
CUST000641,2025-09-13,LOC004,25-34,Men,Urban Runner,Running,False
CUST000642,2023-05-11,LOC004,18-24,Men,Active Lifestyle,Pilates,True
CUST000643,2025-09-07,LOC003,18-24,Men,Studio Regular,Pilates,True
CUST000644,2025-09-16,LOC004,25-34,Men,Urban Runner,Running,True
CUST000645,2024-04-03,LOC007,25-34,Women,Outdoor Explorer,Hiking,True
CUST000646,2024-09-13,LOC001,18-24,Women,Active Lifestyle,Gym,True
CUST000647,2023-02-24,LOC001,55+,Men,Studio Regular,Pilates,True
CUST000648,2025-01-16,LOC001,45-54,Men,Urban Runner,Running,True
CUST000649,2023-11-28,LOC005,55+,Non-Binary / Other,Performance Athlete,Running,True
CUST000650,2023-04-25,LOC014,45-54,Women,Active Lifestyle,Hiking,False
CUST000651,2024-03-28,LOC008,25-34,Women,Outdoor Explorer,Hiking,True
CUST000652,2023-11-17,LOC007,25-34,Women,Urban Runner,Pilates,True
CUST000653,2024-01-19,LOC008,55+,Women,Outdoor Explorer,Hiking,True
CUST000654,2025-05-19,LOC003,25-34,Women,Active Lifestyle,Running,True
CUST000655,2023-12-01,LOC006,25-34,Men,Active Lifestyle,Multi-Sport,False
