customer_id,acquisition_date,acquisition_channel,campaign_id,first_touch_channel,last_touch_channel,acquisition_device,acquisition_platform,referral_flag
CUST000338,2025-10-23,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST000339,2025-06-28,Paid Social,CAMP0039,Direct,Paid Social,Mobile,Website,False
CUST000340,2025-01-19,Organic Search,,Direct,Organic Search,Mobile,iOS,False
CUST000341,2025-09-08,Organic Search,,Paid Search,Organic Search,Mobile,Android,False
CUST000342,2025-06-18,Paid Social,CAMP0036,Referral,Paid Social,Mobile,Website,False
CUST000343,2025-03-21,Paid Search,,Paid Search,Paid Search,Tablet,Website,False
CUST000344,2025-09-17,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000345,2024-07-01,Direct,,Direct,Direct,Desktop,Website,False
CUST000346,2024-05-09,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST000347,2023-04-01,Direct,,Direct,Direct,Mobile,Website,False
CUST000348,2025-06-01,Direct,,Direct,Direct,Desktop,Website,False
CUST000349,2024-12-29,Direct,,Paid Search,Direct,Mobile,Website,False
CUST000350,2024-10-16,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST000351,2025-05-18,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST000352,2025-02-14,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST000353,2025-08-20,Paid Social,CAMP0026,Paid Social,Paid Social,Mobile,Website,False
CUST000354,2024-09-07,Influencer,,Influencer,Influencer,Mobile,Android,False
CUST000355,2025-08-07,Paid Social,CAMP0039,Paid Social,Paid Social,Mobile,iOS,False
CUST000356,2023-04-01,Referral,,Organic Social,Referral,Mobile,iOS,True
CUST000357,2024-09-07,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST000358,2023-09-19,Paid Search,CAMP0016,Influencer,Paid Search,Mobile,Android,False
CUST000359,2024-09-07,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST000360,2023-06-22,Paid Search,CAMP0013,Paid Search,Paid Search,Desktop,Website,False
CUST000361,2025-09-25,Paid Search,CAMP0044,Paid Search,Paid Search,Mobile,Website,False
CUST000362,2025-04-18,Direct,,Direct,Direct,Desktop,Website,False
CUST000363,2025-12-25,Organic Social,,Paid Social,Organic Social,Mobile,Website,False
CUST000364,2024-01-13,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST000365,2025-08-15,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000366,2024-11-26,Organic Social,,Influencer,Organic Social,Mobile,Android,False
CUST000367,2024-07-13,Paid Social,,Community Event,Paid Social,Mobile,Website,False
CUST000368,2023-04-28,Paid Search,,Referral,Paid Search,Mobile,Website,False
CUST000369,2025-05-28,Organic Social,,Organic Social,Organic Social,Mobile,Android,False
CUST000370,2024-09-29,Paid Search,,Paid Search,Paid Search,Mobile,Android,False
CUST000371,2024-06-04,Paid Search,,Organic Social,Paid Search,Desktop,Website,False
CUST000372,2023-12-26,Influencer,,Influencer,Influencer,Mobile,iOS,False
CUST000373,2024-01-06,Organic Search,,Paid Search,Organic Search,Mobile,Website,False
CUST000374,2024-12-17,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000375,2025-06-10,Paid Search,CAMP0053,Paid Search,Paid Search,Mobile,Website,False
CUST000376,2024-08-10,Organic Search,,Paid Search,Organic Search,Desktop,Website,False
CUST000377,2025-02-28,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000378,2025-09-21,Organic Social,,Organic Search,Organic Social,Desktop,Website,False
CUST000379,2024-01-14,Influencer,,Influencer,Influencer,Desktop,Website,False
CUST000380,2023-10-17,Influencer,,Paid Social,Influencer,Mobile,Website,False
CUST000381,2025-06-09,Direct,,Direct,Direct,Mobile,Website,False
CUST000382,2023-03-21,Paid Social,CAMP0058,Paid Social,Paid Social,Mobile,iOS,False
CUST000383,2025-05-01,Paid Social,CAMP0018,Paid Social,Paid Social,Mobile,iOS,False
CUST000384,2023-04-10,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST000385,2025-07-06,Paid Social,CAMP0039,Paid Social,Paid Social,Mobile,Android,False
CUST000386,2024-09-29,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000387,2025-09-11,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST000388,2025-02-19,Paid Search,CAMP0038,Paid Social,Paid Search,Mobile,Android,False
CUST000389,2025-01-15,Referral,,Referral,Referral,Mobile,Android,True
CUST000390,2025-11-26,Paid Social,CAMP0002,Paid Social,Paid Social,Desktop,Website,False
CUST000391,2023-02-08,Paid Search,,Paid Search,Paid Search,Mobile,Android,False
CUST000392,2024-10-17,Direct,,Direct,Direct,Desktop,Website,False
CUST000393,2025-11-02,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000394,2023-05-22,Referral,,Paid Social,Referral,Desktop,Website,True
CUST000395,2025-09-29,Paid Search,,Organic Social,Paid Search,Desktop,Website,False
CUST000396,2023-04-18,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000397,2025-05-12,Direct,,Direct,Direct,Desktop,Website,False
CUST000398,2023-04-06,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST000399,2024-11-05,Paid Social,CAMP0010,Paid Social,Paid Social,Mobile,Website,False
CUST000400,2025-05-12,Paid Search,,Community Event,Paid Search,Desktop,Website,False
CUST000401,2025-10-05,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000402,2024-12-29,Direct,,Referral,Direct,Mobile,Android,False
CUST000403,2025-01-05,Paid Search,,Community Event,Paid Search,Desktop,Website,False
CUST000404,2025-07-13,Direct,,Direct,Direct,Desktop,Website,False
CUST000405,2025-09-15,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000406,2025-12-25,Paid Social,,Direct,Paid Social,Mobile,Website,False
CUST000407,2025-07-09,Community Event,,Referral,Community Event,Mobile,iOS,False
CUST000408,2023-04-11,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST000409,2025-09-10,Referral,,Influencer,Referral,Desktop,Website,True
CUST000410,2025-03-18,Direct,,Direct,Direct,Tablet,Website,False
CUST000411,2025-01-31,Paid Social,CAMP0029,Paid Search,Paid Social,Mobile,Android,False
CUST000412,2025-02-01,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000413,2024-03-27,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST000414,2024-01-25,Organic Search,,Influencer,Organic Search,Mobile,Website,False
CUST000415,2025-06-25,Organic Search,,Influencer,Organic Search,Mobile,iOS,False
CUST000416,2025-04-24,Paid Social,CAMP0017,Paid Social,Paid Social,Mobile,Website,False
CUST000417,2025-07-30,Referral,,Referral,Referral,Mobile,Android,True
CUST000418,2023-01-02,Organic Social,,Direct,Organic Social,Mobile,Website,False
CUST000419,2023-10-11,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST000420,2025-06-30,Paid Search,CAMP0053,Paid Search,Paid Search,Mobile,iOS,False
CUST000421,2024-10-21,Organic Social,,Referral,Organic Social,Mobile,Website,False
CUST000422,2025-01-21,Referral,,Organic Social,Referral,Mobile,Website,True
CUST000423,2025-10-08,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000424,2025-08-30,Paid Search,CAMP0044,Community Event,Paid Search,Desktop,Website,False
CUST000425,2025-01-14,Paid Social,,Referral,Paid Social,Desktop,Website,False
CUST000426,2024-01-19,Community Event,,Referral,Community Event,Mobile,Website,False
CUST000427,2025-02-25,Influencer,CAMP0056,Influencer,Influencer,Mobile,Website,False
CUST000428,2023-03-17,Organic Search,,Direct,Organic Search,Mobile,Website,False
CUST000429,2024-03-21,Paid Social,,Paid Social,Paid Social,Mobile,Android,False
CUST000430,2023-11-05,Organic Social,,Organic Search,Organic Social,Mobile,iOS,False
CUST000431,2025-06-06,Referral,,Referral,Referral,Desktop,Website,True
CUST000432,2024-04-30,Paid Social,,Referral,Paid Social,Mobile,Website,False
CUST000433,2025-08-14,Direct,,Paid Social,Direct,Desktop,Website,False
CUST000434,2023-12-27,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST000435,2023-12-25,Referral,,Paid Search,Referral,Desktop,Website,True
CUST000436,2023-02-03,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST000437,2024-04-08,Paid Social,,Organic Social,Paid Social,Mobile,Website,False
CUST000438,2024-09-15,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST000439,2024-03-28,Referral,,Referral,Referral,Desktop,Website,True
CUST000440,2023-08-04,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000441,2025-05-25,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST000442,2023-03-26,Paid Social,CAMP0058,Paid Social,Paid Social,Desktop,Website,False
CUST000443,2025-10-14,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST000444,2023-09-02,Paid Search,,Direct,Paid Search,Mobile,Android,False
CUST000445,2024-10-21,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000446,2024-12-30,Direct,,Direct,Direct,Mobile,Website,False
CUST000447,2023-03-01,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST000448,2025-04-08,Paid Search,,Influencer,Paid Search,Mobile,Website,False
CUST000449,2025-10-22,Organic Social,,Community Event,Organic Social,Desktop,Website,False
CUST000450,2024-03-18,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST000451,2023-01-03,Organic Search,,Influencer,Organic Search,Mobile,Android,False
CUST000452,2024-06-20,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000453,2025-12-15,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000454,2025-12-19,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST000455,2025-11-11,Paid Social,CAMP0002,Organic Social,Paid Social,Mobile,Website,False
CUST000456,2024-01-29,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000457,2023-01-06,Paid Social,,Referral,Paid Social,Mobile,Website,False
CUST000458,2024-04-30,Paid Social,,Influencer,Paid Social,Mobile,iOS,False
CUST000459,2025-05-03,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000460,2025-08-06,Direct,,Direct,Direct,Mobile,iOS,False
CUST000461,2024-01-30,Direct,,Direct,Direct,Mobile,iOS,False
CUST000462,2024-11-17,Direct,,Direct,Direct,Desktop,Website,False
CUST000463,2025-11-14,Direct,,Direct,Direct,Mobile,Website,False
CUST000464,2025-09-11,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000465,2023-07-21,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST000466,2024-02-09,Paid Social,CAMP0015,Paid Social,Paid Social,Mobile,Website,False
CUST000467,2024-09-02,Community Event,,Referral,Community Event,Mobile,iOS,False
CUST000468,2023-08-31,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST000469,2024-03-09,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST000470,2025-05-04,Influencer,,Influencer,Influencer,Mobile,iOS,False
CUST000471,2025-03-02,Direct,,Direct,Direct,Mobile,Website,False
CUST000472,2025-01-05,Organic Social,,Paid Social,Organic Social,Desktop,Website,False
CUST000473,2024-07-23,Paid Social,,Community Event,Paid Social,Mobile,Website,False
CUST000474,2023-10-19,Direct,,Direct,Direct,Mobile,Website,False
CUST000475,2025-01-14,Influencer,,Influencer,Influencer,Desktop,Website,False
CUST000476,2024-02-06,Organic Search,,Direct,Organic Search,Mobile,iOS,False
CUST000477,2024-02-08,Paid Social,CAMP0015,Paid Social,Paid Social,Mobile,Website,False
CUST000478,2024-04-30,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST000479,2025-03-13,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST000480,2025-01-30,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000481,2023-03-17,Referral,,Referral,Referral,Mobile,iOS,True
CUST000482,2024-12-12,Organic Search,,Community Event,Organic Search,Mobile,iOS,False
CUST000483,2023-11-28,Paid Search,,Paid Search,Paid Search,Tablet,Website,False
CUST000484,2024-12-24,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000485,2025-05-22,Influencer,CAMP0003,Influencer,Influencer,Mobile,iOS,False
CUST000486,2024-10-30,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST000487,2024-05-01,Organic Search,,Organic Social,Organic Search,Desktop,Website,False
CUST000488,2025-07-21,Organic Search,,Paid Social,Organic Search,Desktop,Website,False
CUST000489,2025-05-20,Direct,,Direct,Direct,Mobile,Website,False
CUST000490,2023-12-11,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000491,2023-07-28,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST000492,2023-04-18,Influencer,CAMP0057,Influencer,Influencer,Mobile,Website,False
CUST000493,2025-07-17,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST000494,2025-08-05,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000495,2025-08-09,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000496,2025-12-07,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST000497,2024-04-21,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000498,2023-10-31,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST000499,2024-03-24,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST000500,2024-06-24,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000501,2024-09-20,Influencer,,Organic Search,Influencer,Mobile,Android,False
CUST000502,2024-11-24,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000503,2025-08-30,Paid Search,CAMP0044,Paid Search,Paid Search,Mobile,Android,False
CUST000504,2023-01-10,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST000505,2025-12-05,Organic Search,,Referral,Organic Search,Mobile,Android,False
CUST000506,2025-12-09,Direct,,Direct,Direct,Mobile,Website,False
CUST000507,2024-02-23,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST000508,2024-05-17,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000509,2024-09-24,Organic Search,,Paid Search,Organic Search,Desktop,Website,False
CUST000510,2025-10-18,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000511,2024-11-11,Direct,,Direct,Direct,Mobile,Website,False
CUST000512,2024-06-24,Paid Search,,Organic Search,Paid Search,Mobile,iOS,False
CUST000513,2023-05-17,Paid Search,CAMP0006,Paid Search,Paid Search,Mobile,Website,False
CUST000514,2024-03-30,Paid Search,,Influencer,Paid Search,Mobile,Android,False
CUST000515,2023-05-22,Referral,,Referral,Referral,Desktop,Website,True
CUST000516,2025-05-15,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST000517,2023-06-19,Direct,,Direct,Direct,Mobile,Website,False
CUST000518,2024-02-26,Paid Social,CAMP0015,Paid Social,Paid Social,Desktop,Website,False
CUST000519,2023-05-19,Organic Search,,Organic Social,Organic Search,Mobile,Website,False
CUST000520,2025-03-24,Referral,,Community Event,Referral,Mobile,Android,True
CUST000521,2024-01-17,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST000522,2025-06-19,Paid Search,CAMP0053,Referral,Paid Search,Mobile,iOS,False
CUST000523,2024-05-29,Influencer,,Organic Social,Influencer,Desktop,Website,False
CUST000524,2024-06-14,Paid Search,,Paid Search,Paid Search,Tablet,iOS,False
CUST000525,2024-01-26,Paid Social,CAMP0015,Paid Social,Paid Social,Desktop,Website,False
CUST000526,2023-01-15,Paid Search,,Paid Search,Paid Search,Mobile,Android,False
CUST000527,2024-03-23,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST000528,2025-08-07,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST000529,2024-05-28,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST000530,2024-01-06,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST000531,2023-09-27,Referral,,Referral,Referral,Desktop,Website,True
CUST000532,2023-11-06,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST000533,2023-09-06,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST000534,2024-06-07,Paid Search,,Influencer,Paid Search,Mobile,iOS,False
CUST000535,2024-08-07,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST000536,2025-01-20,Paid Social,CAMP0029,Paid Social,Paid Social,Desktop,Website,False
CUST000537,2025-07-05,Referral,,Referral,Referral,Mobile,Website,True
CUST000538,2023-06-21,Direct,,Direct,Direct,Mobile,Android,False
CUST000539,2024-04-30,Referral,,Referral,Referral,Desktop,Website,True
CUST000540,2025-06-06,Paid Social,CAMP0036,Paid Social,Paid Social,Mobile,iOS,False
CUST000541,2023-04-02,Direct,,Direct,Direct,Mobile,Android,False
CUST000542,2023-08-07,Influencer,,Referral,Influencer,Desktop,Website,False
CUST000543,2025-03-23,Paid Social,CAMP0018,Community Event,Paid Social,Desktop,Website,False
CUST000544,2024-12-27,Direct,,Organic Search,Direct,Desktop,Website,False
CUST000545,2023-05-18,Paid Social,,Influencer,Paid Social,Mobile,Website,False
CUST000546,2024-01-12,Referral,,Referral,Referral,Mobile,Website,True
CUST000547,2023-08-20,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST000548,2023-02-20,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST000549,2024-05-07,Influencer,,Paid Social,Influencer,Mobile,Website,False
CUST000550,2025-05-01,Paid Social,CAMP0018,Paid Search,Paid Social,Mobile,Website,False
CUST000551,2024-01-01,Direct,,Direct,Direct,Mobile,Android,False
CUST000552,2024-06-09,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST000553,2025-05-24,Referral,,Referral,Referral,Desktop,Website,True
CUST000554,2025-06-20,Direct,,Influencer,Direct,Desktop,Website,False
CUST000555,2024-05-12,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST000556,2025-10-13,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
